%time,field.header.seq,field.header.stamp,field.header.frame_id,field.vehicle_info_batch0.actor_pos.x,field.vehicle_info_batch0.actor_pos.y,field.vehicle_info_batch0.actor_pos.z,field.vehicle_info_batch0.actor_vel.x,field.vehicle_info_batch0.actor_vel.y,field.vehicle_info_batch0.actor_vel.z,field.vehicle_info_batch0.actor_acc.x,field.vehicle_info_batch0.actor_acc.y,field.vehicle_info_batch0.actor_acc.z,field.vehicle_info_batch0.actor_psi,field.vehicle_info_batch0.actor_speed,field.vehicle_info_batch0.actor_width,field.vehicle_info_batch0.actor_length,field.vehicle_info_batch1.actor_pos.x,field.vehicle_info_batch1.actor_pos.y,field.vehicle_info_batch1.actor_pos.z,field.vehicle_info_batch1.actor_vel.x,field.vehicle_info_batch1.actor_vel.y,field.vehicle_info_batch1.actor_vel.z,field.vehicle_info_batch1.actor_acc.x,field.vehicle_info_batch1.actor_acc.y,field.vehicle_info_batch1.actor_acc.z,field.vehicle_info_batch1.actor_psi,field.vehicle_info_batch1.actor_speed,field.vehicle_info_batch1.actor_width,field.vehicle_info_batch1.actor_length,field.vehicle_info_batch2.actor_pos.x,field.vehicle_info_batch2.actor_pos.y,field.vehicle_info_batch2.actor_pos.z,field.vehicle_info_batch2.actor_vel.x,field.vehicle_info_batch2.actor_vel.y,field.vehicle_info_batch2.actor_vel.z,field.vehicle_info_batch2.actor_acc.x,field.vehicle_info_batch2.actor_acc.y,field.vehicle_info_batch2.actor_acc.z,field.vehicle_info_batch2.actor_psi,field.vehicle_info_batch2.actor_speed,field.vehicle_info_batch2.actor_width,field.vehicle_info_batch2.actor_length,field.vehicle_info_batch3.actor_pos.x,field.vehicle_info_batch3.actor_pos.y,field.vehicle_info_batch3.actor_pos.z,field.vehicle_info_batch3.actor_vel.x,field.vehicle_info_batch3.actor_vel.y,field.vehicle_info_batch3.actor_vel.z,field.vehicle_info_batch3.actor_acc.x,field.vehicle_info_batch3.actor_acc.y,field.vehicle_info_batch3.actor_acc.z,field.vehicle_info_batch3.actor_psi,field.vehicle_info_batch3.actor_speed,field.vehicle_info_batch3.actor_width,field.vehicle_info_batch3.actor_length,field.vehicle_info_batch4.actor_pos.x,field.vehicle_info_batch4.actor_pos.y,field.vehicle_info_batch4.actor_pos.z,field.vehicle_info_batch4.actor_vel.x,field.vehicle_info_batch4.actor_vel.y,field.vehicle_info_batch4.actor_vel.z,field.vehicle_info_batch4.actor_acc.x,field.vehicle_info_batch4.actor_acc.y,field.vehicle_info_batch4.actor_acc.z,field.vehicle_info_batch4.actor_psi,field.vehicle_info_batch4.actor_speed,field.vehicle_info_batch4.actor_width,field.vehicle_info_batch4.actor_length,field.vehicle_info_batch5.actor_pos.x,field.vehicle_info_batch5.actor_pos.y,field.vehicle_info_batch5.actor_pos.z,field.vehicle_info_batch5.actor_vel.x,field.vehicle_info_batch5.actor_vel.y,field.vehicle_info_batch5.actor_vel.z,field.vehicle_info_batch5.actor_acc.x,field.vehicle_info_batch5.actor_acc.y,field.vehicle_info_batch5.actor_acc.z,field.vehicle_info_batch5.actor_psi,field.vehicle_info_batch5.actor_speed,field.vehicle_info_batch5.actor_width,field.vehicle_info_batch5.actor_length,field.vehicle_info_batch6.actor_pos.x,field.vehicle_info_batch6.actor_pos.y,field.vehicle_info_batch6.actor_pos.z,field.vehicle_info_batch6.actor_vel.x,field.vehicle_info_batch6.actor_vel.y,field.vehicle_info_batch6.actor_vel.z,field.vehicle_info_batch6.actor_acc.x,field.vehicle_info_batch6.actor_acc.y,field.vehicle_info_batch6.actor_acc.z,field.vehicle_info_batch6.actor_psi,field.vehicle_info_batch6.actor_speed,field.vehicle_info_batch6.actor_width,field.vehicle_info_batch6.actor_length,field.vehicle_info_batch7.actor_pos.x,field.vehicle_info_batch7.actor_pos.y,field.vehicle_info_batch7.actor_pos.z,field.vehicle_info_batch7.actor_vel.x,field.vehicle_info_batch7.actor_vel.y,field.vehicle_info_batch7.actor_vel.z,field.vehicle_info_batch7.actor_acc.x,field.vehicle_info_batch7.actor_acc.y,field.vehicle_info_batch7.actor_acc.z,field.vehicle_info_batch7.actor_psi,field.vehicle_info_batch7.actor_speed,field.vehicle_info_batch7.actor_width,field.vehicle_info_batch7.actor_length,field.vehicle_info_batch8.actor_pos.x,field.vehicle_info_batch8.actor_pos.y,field.vehicle_info_batch8.actor_pos.z,field.vehicle_info_batch8.actor_vel.x,field.vehicle_info_batch8.actor_vel.y,field.vehicle_info_batch8.actor_vel.z,field.vehicle_info_batch8.actor_acc.x,field.vehicle_info_batch8.actor_acc.y,field.vehicle_info_batch8.actor_acc.z,field.vehicle_info_batch8.actor_psi,field.vehicle_info_batch8.actor_speed,field.vehicle_info_batch8.actor_width,field.vehicle_info_batch8.actor_length,field.vehicle_info_batch9.actor_pos.x,field.vehicle_info_batch9.actor_pos.y,field.vehicle_info_batch9.actor_pos.z,field.vehicle_info_batch9.actor_vel.x,field.vehicle_info_batch9.actor_vel.y,field.vehicle_info_batch9.actor_vel.z,field.vehicle_info_batch9.actor_acc.x,field.vehicle_info_batch9.actor_acc.y,field.vehicle_info_batch9.actor_acc.z,field.vehicle_info_batch9.actor_psi,field.vehicle_info_batch9.actor_speed,field.vehicle_info_batch9.actor_width,field.vehicle_info_batch9.actor_length,field.vehicle_info_batch10.actor_pos.x,field.vehicle_info_batch10.actor_pos.y,field.vehicle_info_batch10.actor_pos.z,field.vehicle_info_batch10.actor_vel.x,field.vehicle_info_batch10.actor_vel.y,field.vehicle_info_batch10.actor_vel.z,field.vehicle_info_batch10.actor_acc.x,field.vehicle_info_batch10.actor_acc.y,field.vehicle_info_batch10.actor_acc.z,field.vehicle_info_batch10.actor_psi,field.vehicle_info_batch10.actor_speed,field.vehicle_info_batch10.actor_width,field.vehicle_info_batch10.actor_length,field.vehicle_info_batch11.actor_pos.x,field.vehicle_info_batch11.actor_pos.y,field.vehicle_info_batch11.actor_pos.z,field.vehicle_info_batch11.actor_vel.x,field.vehicle_info_batch11.actor_vel.y,field.vehicle_info_batch11.actor_vel.z,field.vehicle_info_batch11.actor_acc.x,field.vehicle_info_batch11.actor_acc.y,field.vehicle_info_batch11.actor_acc.z,field.vehicle_info_batch11.actor_psi,field.vehicle_info_batch11.actor_speed,field.vehicle_info_batch11.actor_width,field.vehicle_info_batch11.actor_length,field.vehicle_info_batch12.actor_pos.x,field.vehicle_info_batch12.actor_pos.y,field.vehicle_info_batch12.actor_pos.z,field.vehicle_info_batch12.actor_vel.x,field.vehicle_info_batch12.actor_vel.y,field.vehicle_info_batch12.actor_vel.z,field.vehicle_info_batch12.actor_acc.x,field.vehicle_info_batch12.actor_acc.y,field.vehicle_info_batch12.actor_acc.z,field.vehicle_info_batch12.actor_psi,field.vehicle_info_batch12.actor_speed,field.vehicle_info_batch12.actor_width,field.vehicle_info_batch12.actor_length,field.vehicle_info_batch13.actor_pos.x,field.vehicle_info_batch13.actor_pos.y,field.vehicle_info_batch13.actor_pos.z,field.vehicle_info_batch13.actor_vel.x,field.vehicle_info_batch13.actor_vel.y,field.vehicle_info_batch13.actor_vel.z,field.vehicle_info_batch13.actor_acc.x,field.vehicle_info_batch13.actor_acc.y,field.vehicle_info_batch13.actor_acc.z,field.vehicle_info_batch13.actor_psi,field.vehicle_info_batch13.actor_speed,field.vehicle_info_batch13.actor_width,field.vehicle_info_batch13.actor_length,field.vehicle_info_batch14.actor_pos.x,field.vehicle_info_batch14.actor_pos.y,field.vehicle_info_batch14.actor_pos.z,field.vehicle_info_batch14.actor_vel.x,field.vehicle_info_batch14.actor_vel.y,field.vehicle_info_batch14.actor_vel.z,field.vehicle_info_batch14.actor_acc.x,field.vehicle_info_batch14.actor_acc.y,field.vehicle_info_batch14.actor_acc.z,field.vehicle_info_batch14.actor_psi,field.vehicle_info_batch14.actor_speed,field.vehicle_info_batch14.actor_width,field.vehicle_info_batch14.actor_length,field.vehicle_info_batch15.actor_pos.x,field.vehicle_info_batch15.actor_pos.y,field.vehicle_info_batch15.actor_pos.z,field.vehicle_info_batch15.actor_vel.x,field.vehicle_info_batch15.actor_vel.y,field.vehicle_info_batch15.actor_vel.z,field.vehicle_info_batch15.actor_acc.x,field.vehicle_info_batch15.actor_acc.y,field.vehicle_info_batch15.actor_acc.z,field.vehicle_info_batch15.actor_psi,field.vehicle_info_batch15.actor_speed,field.vehicle_info_batch15.actor_width,field.vehicle_info_batch15.actor_length,field.vehicle_info_batch16.actor_pos.x,field.vehicle_info_batch16.actor_pos.y,field.vehicle_info_batch16.actor_pos.z,field.vehicle_info_batch16.actor_vel.x,field.vehicle_info_batch16.actor_vel.y,field.vehicle_info_batch16.actor_vel.z,field.vehicle_info_batch16.actor_acc.x,field.vehicle_info_batch16.actor_acc.y,field.vehicle_info_batch16.actor_acc.z,field.vehicle_info_batch16.actor_psi,field.vehicle_info_batch16.actor_speed,field.vehicle_info_batch16.actor_width,field.vehicle_info_batch16.actor_length,field.vehicle_info_batch17.actor_pos.x,field.vehicle_info_batch17.actor_pos.y,field.vehicle_info_batch17.actor_pos.z,field.vehicle_info_batch17.actor_vel.x,field.vehicle_info_batch17.actor_vel.y,field.vehicle_info_batch17.actor_vel.z,field.vehicle_info_batch17.actor_acc.x,field.vehicle_info_batch17.actor_acc.y,field.vehicle_info_batch17.actor_acc.z,field.vehicle_info_batch17.actor_psi,field.vehicle_info_batch17.actor_speed,field.vehicle_info_batch17.actor_width,field.vehicle_info_batch17.actor_length,field.vehicle_info_batch18.actor_pos.x,field.vehicle_info_batch18.actor_pos.y,field.vehicle_info_batch18.actor_pos.z,field.vehicle_info_batch18.actor_vel.x,field.vehicle_info_batch18.actor_vel.y,field.vehicle_info_batch18.actor_vel.z,field.vehicle_info_batch18.actor_acc.x,field.vehicle_info_batch18.actor_acc.y,field.vehicle_info_batch18.actor_acc.z,field.vehicle_info_batch18.actor_psi,field.vehicle_info_batch18.actor_speed,field.vehicle_info_batch18.actor_width,field.vehicle_info_batch18.actor_length,field.vehicle_info_batch19.actor_pos.x,field.vehicle_info_batch19.actor_pos.y,field.vehicle_info_batch19.actor_pos.z,field.vehicle_info_batch19.actor_vel.x,field.vehicle_info_batch19.actor_vel.y,field.vehicle_info_batch19.actor_vel.z,field.vehicle_info_batch19.actor_acc.x,field.vehicle_info_batch19.actor_acc.y,field.vehicle_info_batch19.actor_acc.z,field.vehicle_info_batch19.actor_psi,field.vehicle_info_batch19.actor_speed,field.vehicle_info_batch19.actor_width,field.vehicle_info_batch19.actor_length,field.walker_info_batch0.actor_pos.x,field.walker_info_batch0.actor_pos.y,field.walker_info_batch0.actor_pos.z,field.walker_info_batch0.actor_vel.x,field.walker_info_batch0.actor_vel.y,field.walker_info_batch0.actor_vel.z,field.walker_info_batch0.actor_acc.x,field.walker_info_batch0.actor_acc.y,field.walker_info_batch0.actor_acc.z,field.walker_info_batch0.actor_psi,field.walker_info_batch0.actor_speed,field.walker_info_batch0.actor_width,field.walker_info_batch0.actor_length,field.walker_info_batch1.actor_pos.x,field.walker_info_batch1.actor_pos.y,field.walker_info_batch1.actor_pos.z,field.walker_info_batch1.actor_vel.x,field.walker_info_batch1.actor_vel.y,field.walker_info_batch1.actor_vel.z,field.walker_info_batch1.actor_acc.x,field.walker_info_batch1.actor_acc.y,field.walker_info_batch1.actor_acc.z,field.walker_info_batch1.actor_psi,field.walker_info_batch1.actor_speed,field.walker_info_batch1.actor_width,field.walker_info_batch1.actor_length,field.walker_info_batch2.actor_pos.x,field.walker_info_batch2.actor_pos.y,field.walker_info_batch2.actor_pos.z,field.walker_info_batch2.actor_vel.x,field.walker_info_batch2.actor_vel.y,field.walker_info_batch2.actor_vel.z,field.walker_info_batch2.actor_acc.x,field.walker_info_batch2.actor_acc.y,field.walker_info_batch2.actor_acc.z,field.walker_info_batch2.actor_psi,field.walker_info_batch2.actor_speed,field.walker_info_batch2.actor_width,field.walker_info_batch2.actor_length,field.walker_info_batch3.actor_pos.x,field.walker_info_batch3.actor_pos.y,field.walker_info_batch3.actor_pos.z,field.walker_info_batch3.actor_vel.x,field.walker_info_batch3.actor_vel.y,field.walker_info_batch3.actor_vel.z,field.walker_info_batch3.actor_acc.x,field.walker_info_batch3.actor_acc.y,field.walker_info_batch3.actor_acc.z,field.walker_info_batch3.actor_psi,field.walker_info_batch3.actor_speed,field.walker_info_batch3.actor_width,field.walker_info_batch3.actor_length,field.walker_info_batch4.actor_pos.x,field.walker_info_batch4.actor_pos.y,field.walker_info_batch4.actor_pos.z,field.walker_info_batch4.actor_vel.x,field.walker_info_batch4.actor_vel.y,field.walker_info_batch4.actor_vel.z,field.walker_info_batch4.actor_acc.x,field.walker_info_batch4.actor_acc.y,field.walker_info_batch4.actor_acc.z,field.walker_info_batch4.actor_psi,field.walker_info_batch4.actor_speed,field.walker_info_batch4.actor_width,field.walker_info_batch4.actor_length,field.walker_info_batch5.actor_pos.x,field.walker_info_batch5.actor_pos.y,field.walker_info_batch5.actor_pos.z,field.walker_info_batch5.actor_vel.x,field.walker_info_batch5.actor_vel.y,field.walker_info_batch5.actor_vel.z,field.walker_info_batch5.actor_acc.x,field.walker_info_batch5.actor_acc.y,field.walker_info_batch5.actor_acc.z,field.walker_info_batch5.actor_psi,field.walker_info_batch5.actor_speed,field.walker_info_batch5.actor_width,field.walker_info_batch5.actor_length,field.walker_info_batch6.actor_pos.x,field.walker_info_batch6.actor_pos.y,field.walker_info_batch6.actor_pos.z,field.walker_info_batch6.actor_vel.x,field.walker_info_batch6.actor_vel.y,field.walker_info_batch6.actor_vel.z,field.walker_info_batch6.actor_acc.x,field.walker_info_batch6.actor_acc.y,field.walker_info_batch6.actor_acc.z,field.walker_info_batch6.actor_psi,field.walker_info_batch6.actor_speed,field.walker_info_batch6.actor_width,field.walker_info_batch6.actor_length,field.walker_info_batch7.actor_pos.x,field.walker_info_batch7.actor_pos.y,field.walker_info_batch7.actor_pos.z,field.walker_info_batch7.actor_vel.x,field.walker_info_batch7.actor_vel.y,field.walker_info_batch7.actor_vel.z,field.walker_info_batch7.actor_acc.x,field.walker_info_batch7.actor_acc.y,field.walker_info_batch7.actor_acc.z,field.walker_info_batch7.actor_psi,field.walker_info_batch7.actor_speed,field.walker_info_batch7.actor_width,field.walker_info_batch7.actor_length,field.walker_info_batch8.actor_pos.x,field.walker_info_batch8.actor_pos.y,field.walker_info_batch8.actor_pos.z,field.walker_info_batch8.actor_vel.x,field.walker_info_batch8.actor_vel.y,field.walker_info_batch8.actor_vel.z,field.walker_info_batch8.actor_acc.x,field.walker_info_batch8.actor_acc.y,field.walker_info_batch8.actor_acc.z,field.walker_info_batch8.actor_psi,field.walker_info_batch8.actor_speed,field.walker_info_batch8.actor_width,field.walker_info_batch8.actor_length,field.walker_info_batch9.actor_pos.x,field.walker_info_batch9.actor_pos.y,field.walker_info_batch9.actor_pos.z,field.walker_info_batch9.actor_vel.x,field.walker_info_batch9.actor_vel.y,field.walker_info_batch9.actor_vel.z,field.walker_info_batch9.actor_acc.x,field.walker_info_batch9.actor_acc.y,field.walker_info_batch9.actor_acc.z,field.walker_info_batch9.actor_psi,field.walker_info_batch9.actor_speed,field.walker_info_batch9.actor_width,field.walker_info_batch9.actor_length,field.walker_info_batch10.actor_pos.x,field.walker_info_batch10.actor_pos.y,field.walker_info_batch10.actor_pos.z,field.walker_info_batch10.actor_vel.x,field.walker_info_batch10.actor_vel.y,field.walker_info_batch10.actor_vel.z,field.walker_info_batch10.actor_acc.x,field.walker_info_batch10.actor_acc.y,field.walker_info_batch10.actor_acc.z,field.walker_info_batch10.actor_psi,field.walker_info_batch10.actor_speed,field.walker_info_batch10.actor_width,field.walker_info_batch10.actor_length,field.walker_info_batch11.actor_pos.x,field.walker_info_batch11.actor_pos.y,field.walker_info_batch11.actor_pos.z,field.walker_info_batch11.actor_vel.x,field.walker_info_batch11.actor_vel.y,field.walker_info_batch11.actor_vel.z,field.walker_info_batch11.actor_acc.x,field.walker_info_batch11.actor_acc.y,field.walker_info_batch11.actor_acc.z,field.walker_info_batch11.actor_psi,field.walker_info_batch11.actor_speed,field.walker_info_batch11.actor_width,field.walker_info_batch11.actor_length,field.walker_info_batch12.actor_pos.x,field.walker_info_batch12.actor_pos.y,field.walker_info_batch12.actor_pos.z,field.walker_info_batch12.actor_vel.x,field.walker_info_batch12.actor_vel.y,field.walker_info_batch12.actor_vel.z,field.walker_info_batch12.actor_acc.x,field.walker_info_batch12.actor_acc.y,field.walker_info_batch12.actor_acc.z,field.walker_info_batch12.actor_psi,field.walker_info_batch12.actor_speed,field.walker_info_batch12.actor_width,field.walker_info_batch12.actor_length,field.walker_info_batch13.actor_pos.x,field.walker_info_batch13.actor_pos.y,field.walker_info_batch13.actor_pos.z,field.walker_info_batch13.actor_vel.x,field.walker_info_batch13.actor_vel.y,field.walker_info_batch13.actor_vel.z,field.walker_info_batch13.actor_acc.x,field.walker_info_batch13.actor_acc.y,field.walker_info_batch13.actor_acc.z,field.walker_info_batch13.actor_psi,field.walker_info_batch13.actor_speed,field.walker_info_batch13.actor_width,field.walker_info_batch13.actor_length,field.walker_info_batch14.actor_pos.x,field.walker_info_batch14.actor_pos.y,field.walker_info_batch14.actor_pos.z,field.walker_info_batch14.actor_vel.x,field.walker_info_batch14.actor_vel.y,field.walker_info_batch14.actor_vel.z,field.walker_info_batch14.actor_acc.x,field.walker_info_batch14.actor_acc.y,field.walker_info_batch14.actor_acc.z,field.walker_info_batch14.actor_psi,field.walker_info_batch14.actor_speed,field.walker_info_batch14.actor_width,field.walker_info_batch14.actor_length,field.walker_info_batch15.actor_pos.x,field.walker_info_batch15.actor_pos.y,field.walker_info_batch15.actor_pos.z,field.walker_info_batch15.actor_vel.x,field.walker_info_batch15.actor_vel.y,field.walker_info_batch15.actor_vel.z,field.walker_info_batch15.actor_acc.x,field.walker_info_batch15.actor_acc.y,field.walker_info_batch15.actor_acc.z,field.walker_info_batch15.actor_psi,field.walker_info_batch15.actor_speed,field.walker_info_batch15.actor_width,field.walker_info_batch15.actor_length,field.walker_info_batch16.actor_pos.x,field.walker_info_batch16.actor_pos.y,field.walker_info_batch16.actor_pos.z,field.walker_info_batch16.actor_vel.x,field.walker_info_batch16.actor_vel.y,field.walker_info_batch16.actor_vel.z,field.walker_info_batch16.actor_acc.x,field.walker_info_batch16.actor_acc.y,field.walker_info_batch16.actor_acc.z,field.walker_info_batch16.actor_psi,field.walker_info_batch16.actor_speed,field.walker_info_batch16.actor_width,field.walker_info_batch16.actor_length,field.walker_info_batch17.actor_pos.x,field.walker_info_batch17.actor_pos.y,field.walker_info_batch17.actor_pos.z,field.walker_info_batch17.actor_vel.x,field.walker_info_batch17.actor_vel.y,field.walker_info_batch17.actor_vel.z,field.walker_info_batch17.actor_acc.x,field.walker_info_batch17.actor_acc.y,field.walker_info_batch17.actor_acc.z,field.walker_info_batch17.actor_psi,field.walker_info_batch17.actor_speed,field.walker_info_batch17.actor_width,field.walker_info_batch17.actor_length,field.walker_info_batch18.actor_pos.x,field.walker_info_batch18.actor_pos.y,field.walker_info_batch18.actor_pos.z,field.walker_info_batch18.actor_vel.x,field.walker_info_batch18.actor_vel.y,field.walker_info_batch18.actor_vel.z,field.walker_info_batch18.actor_acc.x,field.walker_info_batch18.actor_acc.y,field.walker_info_batch18.actor_acc.z,field.walker_info_batch18.actor_psi,field.walker_info_batch18.actor_speed,field.walker_info_batch18.actor_width,field.walker_info_batch18.actor_length,field.walker_info_batch19.actor_pos.x,field.walker_info_batch19.actor_pos.y,field.walker_info_batch19.actor_pos.z,field.walker_info_batch19.actor_vel.x,field.walker_info_batch19.actor_vel.y,field.walker_info_batch19.actor_vel.z,field.walker_info_batch19.actor_acc.x,field.walker_info_batch19.actor_acc.y,field.walker_info_batch19.actor_acc.z,field.walker_info_batch19.actor_psi,field.walker_info_batch19.actor_speed,field.walker_info_batch19.actor_width,field.walker_info_batch19.actor_length
1740647704518479060,352,1740647704517435312,,-327.0113220214844,-193.87835693359375,13.59999942779541,0.001220703125,0.009765625,0.0,0.01220703125,0.09765625,0.0,0.865167894107619,0.0170634463429451,3.07,6.037,-282.19207763671875,-167.3391571044922,13.544316291809082,0.0,0.0,0.0,0.0,0.0,0.0,2.396360818385138,0.0,3.07,6.037,-317.0876770019531,-130.32186889648438,13.571285247802734,0.0,0.0,0.0,0.0,0.0,0.0,-0.7613636006126738,0.0,3.07,6.037,-271.3283996582031,-139.82382202148438,13.511702537536621,0.0,0.0,0.0,0.0,0.0,0.0,-2.259436787783695,0.0,3.07,6.037,-273.4834289550781,-137.73812866210938,13.5751953125,0.0,0.0,0.0,0.0,0.0,0.0,-2.254964008732907,0.0,3.07,6.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-292.1090087890625,-167.2030029296875,14.491530418395996,0.0,0.0,0.0,0.0,0.0,0.0,-2.9751400254537694,0.0,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
