%time,field.vehicle_info_batch0.actor_pos.x,field.vehicle_info_batch0.actor_pos.y,field.vehicle_info_batch0.actor_pos.z,field.vehicle_info_batch0.actor_vel.x,field.vehicle_info_batch0.actor_vel.y,field.vehicle_info_batch0.actor_vel.z,field.vehicle_info_batch0.actor_acc.x,field.vehicle_info_batch0.actor_acc.y,field.vehicle_info_batch0.actor_acc.z,field.vehicle_info_batch0.actor_psi,field.vehicle_info_batch0.actor_speed,field.vehicle_info_batch0.actor_width,field.vehicle_info_batch0.actor_length,field.vehicle_info_batch1.actor_pos.x,field.vehicle_info_batch1.actor_pos.y,field.vehicle_info_batch1.actor_pos.z,field.vehicle_info_batch1.actor_vel.x,field.vehicle_info_batch1.actor_vel.y,field.vehicle_info_batch1.actor_vel.z,field.vehicle_info_batch1.actor_acc.x,field.vehicle_info_batch1.actor_acc.y,field.vehicle_info_batch1.actor_acc.z,field.vehicle_info_batch1.actor_psi,field.vehicle_info_batch1.actor_speed,field.vehicle_info_batch1.actor_width,field.vehicle_info_batch1.actor_length,field.vehicle_info_batch2.actor_pos.x,field.vehicle_info_batch2.actor_pos.y,field.vehicle_info_batch2.actor_pos.z,field.vehicle_info_batch2.actor_vel.x,field.vehicle_info_batch2.actor_vel.y,field.vehicle_info_batch2.actor_vel.z,field.vehicle_info_batch2.actor_acc.x,field.vehicle_info_batch2.actor_acc.y,field.vehicle_info_batch2.actor_acc.z,field.vehicle_info_batch2.actor_psi,field.vehicle_info_batch2.actor_speed,field.vehicle_info_batch2.actor_width,field.vehicle_info_batch2.actor_length,field.vehicle_info_batch3.actor_pos.x,field.vehicle_info_batch3.actor_pos.y,field.vehicle_info_batch3.actor_pos.z,field.vehicle_info_batch3.actor_vel.x,field.vehicle_info_batch3.actor_vel.y,field.vehicle_info_batch3.actor_vel.z,field.vehicle_info_batch3.actor_acc.x,field.vehicle_info_batch3.actor_acc.y,field.vehicle_info_batch3.actor_acc.z,field.vehicle_info_batch3.actor_psi,field.vehicle_info_batch3.actor_speed,field.vehicle_info_batch3.actor_width,field.vehicle_info_batch3.actor_length,field.walker_info_batch0.actor_pos.x,field.walker_info_batch0.actor_pos.y,field.walker_info_batch0.actor_pos.z,field.walker_info_batch0.actor_vel.x,field.walker_info_batch0.actor_vel.y,field.walker_info_batch0.actor_vel.z,field.walker_info_batch0.actor_acc.x,field.walker_info_batch0.actor_acc.y,field.walker_info_batch0.actor_acc.z,field.walker_info_batch0.actor_psi,field.walker_info_batch0.actor_speed,field.walker_info_batch0.actor_width,field.walker_info_batch0.actor_length,field.walker_info_batch1.actor_pos.x,field.walker_info_batch1.actor_pos.y,field.walker_info_batch1.actor_pos.z,field.walker_info_batch1.actor_vel.x,field.walker_info_batch1.actor_vel.y,field.walker_info_batch1.actor_vel.z,field.walker_info_batch1.actor_acc.x,field.walker_info_batch1.actor_acc.y,field.walker_info_batch1.actor_acc.z,field.walker_info_batch1.actor_psi,field.walker_info_batch1.actor_speed,field.walker_info_batch1.actor_width,field.walker_info_batch1.actor_length,field.walker_info_batch2.actor_pos.x,field.walker_info_batch2.actor_pos.y,field.walker_info_batch2.actor_pos.z,field.walker_info_batch2.actor_vel.x,field.walker_info_batch2.actor_vel.y,field.walker_info_batch2.actor_vel.z,field.walker_info_batch2.actor_acc.x,field.walker_info_batch2.actor_acc.y,field.walker_info_batch2.actor_acc.z,field.walker_info_batch2.actor_psi,field.walker_info_batch2.actor_speed,field.walker_info_batch2.actor_width,field.walker_info_batch2.actor_length,field.walker_info_batch3.actor_pos.x,field.walker_info_batch3.actor_pos.y,field.walker_info_batch3.actor_pos.z,field.walker_info_batch3.actor_vel.x,field.walker_info_batch3.actor_vel.y,field.walker_info_batch3.actor_vel.z,field.walker_info_batch3.actor_acc.x,field.walker_info_batch3.actor_acc.y,field.walker_info_batch3.actor_acc.z,field.walker_info_batch3.actor_psi,field.walker_info_batch3.actor_speed,field.walker_info_batch3.actor_width,field.walker_info_batch3.actor_length
1.717741169599E+018,134.158294677734,-248.242462158203,13.5999994277954,5.22903442382813,1.20620727539063,0,52.2903442382813,12.0620727539063,0,0.253072342065014,6.77701392595081,0,0,143.955520629883,-249.411514282227,13.8824424743652,-3.39334815180337E-06,-1.04211085272254E-05,-5.60722992304363E-06,0.000122036784887,-0.000155923902639,0.000405451282859,0.696199111373689,1.23107815359316E-05,3.07,6.037,215.466064453125,-236.484024047852,13.9642963409424,5.65390109841246E-06,-2.76695554930484E-05,4.20498281528126E-06,-1.6610101738479E-06,1.81980794877745E-06,-1.36289600050077E-05,0.190300386815086,2.85526317401798E-05,3.07,6.037,218.136688232422,-228.331008911133,13.9989643096924,-8.27040548756486E-06,2.54769238381414E-05,-1.28595520436647E-05,1.48702383739874E-08,-1.40071279020049E-06,-4.7683442971902E-06,0.190168244090747,2.97126460273554E-05,3.07,6.037,186.251983642578,-232.778991699219,14.9308776855469,0,0,0,0,0,0,0.19006737686446,0,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.71774116969905E+018,134.953155517578,-248.058776855469,13.5999994277954,7.9486083984375,1.83685302734375,0,79.486083984375,18.3685302734375,0,0.253180433115758,6.85155768464581,0,0,143.955520629883,-249.411514282227,13.8824424743652,-4.03599824494449E-06,-9.02622923604213E-06,-1.89251250048983E-06,1.71175997820683E-06,-4.60631781606935E-06,-6.74302191328025E-06,0.696199111373689,1.00669607935706E-05,3.07,6.037,215.466064453125,-236.484024047852,13.9642963409424,0,0,0,-0.00026597827673,0.00151177123189,-0.000554688158445,0.190300386815086,0,3.07,6.037,218.136688232422,-228.331008911133,13.9989643096924,-7.29195744497702E-06,2.60753186012153E-05,-2.80002623185283E-05,1.52727589011192E-05,-7.40046743885614E-05,-0.000540043867659,0.190168244090747,3.89500908014427E-05,3.07,6.037,186.251983642578,-232.778991699219,14.9308776855469,0,0,0,0,0,0,0.19006737686446,0,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.71774116979903E+018,135.490234375,-247.935470581055,13.5999994277954,5.37078857421875,1.23306274414063,0,53.7078857421875,12.3306274414063,0,0.253829495407681,6.9496869401805,0,0,143.955520629883,-249.411514282227,13.8824424743652,-3.74531373381615E-06,-9.6072253654711E-06,-4.30522550232126E-06,5.2223913371563E-05,-0.000127329491079,0.00028449788806,0.696199111373689,1.11741272953865E-05,3.07,6.037,215.466064453125,-236.484024047852,13.9642963409424,4.8087445065903E-06,-2.60247652477119E-05,1.46589036376099E-06,1.39321400638437E-05,0.000125836595544,-0.000295918202028,0.190300386815086,2.65058722642124E-05,3.07,6.037,218.136688232422,-228.331008911133,13.9989643096924,-8.21722642285749E-06,2.57385145232547E-05,-1.80868210009066E-05,-3.38582358381245E-05,-5.2355244406499E-05,0.00070108496584,0.190168244090747,3.25134900290193E-05,3.07,6.037,186.251983642578,-232.778991699219,14.9308776855469,0,0,0,0,0,0,0.19006737686446,0,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.71774116989902E+018,136.304794311523,-247.747833251953,13.5999994277954,8.14559936523438,1.87637329101563,0,81.4559936523438,18.7637329101563,0,0.254030963544145,7.01252725491974,0,0,143.955520629883,-249.411514282227,13.8824424743652,-3.53599898517132E-06,-1.02198309832602E-05,-5.7599313549872E-06,0.000120700336993,-9.21655591810122E-05,-0.000336365279509,0.696199111373689,1.22525525244213E-05,3.07,6.037,215.466064453125,-236.484024047852,13.9642963409424,5.58286910745665E-06,-3.00630927085876E-05,1.32362438307609E-05,8.93624019226991E-07,3.4738150134217E-06,2.27190412260825E-05,0.190300386815086,3.33190054086776E-05,3.07,6.037,218.136688232422,-228.331008911133,13.9989643096924,-7.98324072093237E-06,2.77610870398348E-05,-1.88095837074798E-05,-4.82982613903005E-06,1.58660441229586E-05,-3.40921360475477E-05,0.190168244090747,3.44704297230297E-05,3.07,6.037,186.251983642578,-232.778991699219,14.9308776855469,0,0,0,0,0,0,0.19006737686446,0,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.71774116999904E+018,136.853698730469,-247.621459960938,13.5999994277954,5.48904418945313,1.26373291015625,0,54.8904418945313,12.6373291015625,0,0.254377973434182,7.09707809961897,0,0,143.955520629883,-249.411514282227,13.8824424743652,-4.59666352981003E-06,-7.52070900489343E-06,-1.33157982418197E-05,6.45923355477862E-05,-1.42091948873713E-05,9.35575808398426E-05,0.696199111373689,1.59687464241693E-05,3.07,6.037,215.466064453125,-236.484024047852,13.9642963409424,5.69217809243128E-06,-3.04191180475755E-05,1.48700019053649E-05,1.1571501090657E-06,-2.96722646453418E-06,2.14556621358497E-05,0.190300386815086,3.43342480752651E-05,3.07,6.037,218.136688232422,-228.331008911133,13.9989643096924,-8.01719670562306E-06,2.7777887225966E-05,-2.07006105483742E-05,4.28734419983812E-05,0.000200472728466,-0.000200764683541,0.190168244090747,3.55584271141258E-05,3.07,6.037,186.251983642578,-232.778991699219,14.9308776855469,0,0,0,0,0,0,0.19006737686446,0,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7177411700991E+018,137.685150146484,-247.430480957031,13.5999994277954,8.31451416015625,1.9097900390625,0,83.1451416015625,19.097900390625,0,0.256354172121076,7.15231471727511,0,0,143.955520629883,-249.411514282227,13.8824424743652,-5.81784161113319E-06,-7.38097332941834E-06,8.63115246829693E-07,-0.000107300002128,6.38868659734726E-05,0.000315993034746,0.696199111373689,9.43774423425045E-06,3.07,6.037,215.466064453125,-236.484024047852,13.9642963409424,3.39127132065187E-06,-2.71451845037518E-05,2.04356474569067E-05,-8.44704918563366E-05,-4.52628228231333E-06,0.000672098831274,0.190300386815086,3.41464119622543E-05,3.07,6.037,218.136688232422,-228.331008911133,13.9989643096924,-7.96424228610704E-06,2.75572747341357E-05,-2.29317647608696E-05,4.4492982851807E-05,0.000192195147974,-0.000217910288484,0.190168244090747,3.67246290793019E-05,3.07,6.037,186.251983642578,-232.778991699219,14.9308776855469,0,0,0,0,0,0,0.19006737686446,0,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.71774117019892E+018,138.244644165039,-247.300720214844,13.5999994277954,5.59494018554688,1.297607421875,0,55.9494018554688,12.97607421875,0,0.258279787392014,7.23272844936823,0,0,143.955520629883,-249.411514282227,13.8824424743652,-4.14106989410357E-06,-8.81878622749355E-06,-1.35805726131366E-06,0.000113894704555,-8.52579178172164E-05,0.000563657726161,0.696199111373689,9.83685772587403E-06,3.07,6.037,215.466064453125,-236.484024047852,13.9642963409424,3.30590637531714E-06,-2.7437507014838E-05,2.42429596255533E-05,-0.000116241630167,0.000155305591761,0.000257073028479,0.190300386815086,3.67623026966193E-05,3.07,6.037,218.136688232422,-228.331008911133,13.9989643096924,-8.06532807473559E-06,2.16981770790881E-05,-2.24445520871086E-05,-3.11657931888476E-05,0.000159127652296,-7.80783884692937E-05,0.190168244090747,3.2243112813429E-05,3.07,6.037,186.251983642578,-232.778991699219,14.9308776855469,0,0,0,0,0,0,0.19006737686446,0,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.71774117029919E+018,139.091506958008,-247.101791381836,13.5999994277954,8.4686279296875,1.98928833007813,0,84.686279296875,19.8928833007813,0,0.261766298022605,7.29278676115238,0,0,143.955520629883,-249.411514282227,13.8824424743652,-4.83717758470448E-06,-6.96226925356314E-06,-1.00809156720061E-05,-5.23887574672699E-05,0.000130102984258,-0.00035635108361,0.696199111373689,1.3171800975234E-05,3.07,6.037,215.466064453125,-236.484024047852,13.9642963409424,5.60435455554398E-06,-2.44296716118697E-05,-4.72166721010581E-06,2.25086751015624E-05,0.00011163201998,-0.000292625336442,0.190300386815086,2.55051325479996E-05,3.07,6.037,218.136688232422,-228.331008911133,13.9989643096924,-7.30525698600104E-06,2.64884147327393E-05,-3.1840903830016E-05,3.01291947835125E-05,6.66025734972209E-05,-0.000853223260492,0.190168244090747,4.20576515202341E-05,3.07,6.037,186.251983642578,-232.778991699219,14.9308776855469,0,0,0,0,0,0,0.19006737686446,0,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.71774117039892E+018,139.661224365234,-246.9658203125,13.5999994277954,5.69717407226563,1.35971069335938,0,56.9717407226563,13.5971069335938,0,0.264343389075204,7.38403769313294,0,0,143.955520629883,-249.411514282227,13.8824424743652,-3.80255278287223E-06,-8.35616083350033E-06,-3.1298429803428E-06,-6.20726723354892E-06,7.51680054236203E-05,0.000110416513053,0.696199111373689,9.69952311319764E-06,3.07,6.037,215.466064453125,-236.484024047852,13.9642963409424,5.82938082516193E-06,-2.86421545752091E-05,4.68606822323636E-06,3.38344980264082E-05,4.34611138189212E-05,0.000173690830707,0.190300386815086,2.96026001376191E-05,3.07,6.037,218.136688232422,-228.331008911133,13.9989643096924,-8.29542022984242E-06,2.60054312093416E-05,-2.07375469472026E-05,-4.93691914016381E-06,9.28339431993663E-06,-4.76835339213721E-05,0.190168244090747,3.42803486353466E-05,3.07,6.037,186.251983642578,-232.778991699219,14.9308776855469,0,0,0,0,0,0,0.19006737686446,0,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.71774117049907E+018,140.525329589844,-246.758895874023,13.5999994277954,8.64105224609375,2.06924438476562,0,86.4105224609375,20.6924438476562,0,0.270467411225626,7.44976393139301,0,0,143.955520629883,-249.411514282227,13.8824424743652,-3.6920141610608E-06,-9.77706167759607E-06,-7.03255909684231E-06,5.50979602849111E-05,-0.000189596787095,0.000153695305926,0.696199111373689,1.25967770109489E-05,3.07,6.037,215.466064453125,-236.484024047852,13.9642963409424,5.70975225855364E-06,-3.14104181597941E-05,3.94888775190338E-06,-1.04461832961533E-05,-0.000143233686686,0.000329804053763,0.190300386815086,3.21684527807029E-05,3.07,6.037,218.136688232422,-228.331008911133,13.9989643096924,-8.32295063446509E-06,2.523429611756E-05,-1.3289027265273E-05,-3.98886186303571E-06,4.03078956878744E-06,1.90748323802836E-06,0.190168244090747,2.97092486183952E-05,3.07,6.037,186.251983642578,-232.778991699219,14.9308776855469,0,0,0,0,0,0,0.19006737686446,0,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.71774117059964E+018,141.110549926758,-246.613739013672,13.5999994277954,5.85220336914063,1.45156860351563,0,58.5220336914063,14.5156860351563,0,0.27498141933904,7.560711804457,0,0,143.955520629883,-249.411514282227,13.8824424743652,-3.66429799214529E-06,-8.57328996062279E-06,-4.98217013955582E-06,-4.9662844503473E-06,7.53551867092028E-05,0.000120707387396,0.696199111373689,1.05712061669252E-05,3.07,6.037,215.466064453125,-236.484024047852,13.9642963409424,4.21162667407771E-06,-2.93408320430899E-05,4.92389881401323E-06,-5.06830474478193E-05,2.6438465283718E-05,-7.15026108082384E-05,0.190300386815086,3.00477454021638E-05,3.07,6.037,218.136688232422,-228.331008911133,13.9989643096924,-8.38248070067493E-06,2.54570313700242E-05,-1.52999491547234E-05,-2.13617568078917E-05,0.000109992921352,-5.10381141793914E-06,0.190168244090747,3.08612195645069E-05,3.07,6.037,186.251983642578,-232.778991699219,14.9308776855469,0,0,0,0,0,0,0.19006737686446,0,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.71774117069884E+018,141.697296142578,-246.46565246582,13.5999994277954,5.86746215820313,1.48086547851563,0,58.6746215820313,14.8086547851563,0,0.279115577457224,7.63541867423382,0,0,143.955520629883,-249.411514282227,13.8824424743652,-4.32236129199737E-06,-7.09939740772825E-06,-2.48700816882774E-05,7.58394453441724E-05,6.97774812579155E-05,-0.001169706811197,0.696199111373689,2.62222274773332E-05,3.07,6.037,215.466064453125,-236.484024047852,13.9642963409424,5.57176736037945E-06,-2.81775355688296E-05,4.3444883885968E-06,1.91291746887146E-06,-4.21514414483681E-06,4.15536196669564E-05,0.190300386815086,2.90498310082778E-05,3.07,6.037,218.136688232422,-228.331008911133,13.9989643096924,-7.90981539466884E-06,2.3311822587857E-05,-1.66474728757748E-05,5.79657353227958E-06,-0.000231657206314,0.000268956500804,0.190168244090747,2.97177489910511E-05,3.07,6.037,186.251983642578,-232.778991699219,14.9308776855469,0,0,0,0,0,0,0.19006737686446,0,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.71774117079973E+018,142.586685180664,-246.235534667969,13.5999994277954,8.89389038085938,2.30117797851562,0,88.9389038085938,23.0117797851562,0,0.284833500830922,7.74333013794731,0,0,143.955520629883,-249.411514282227,13.8824424743652,-3.11776057060342E-06,-9.42926817515399E-06,3.77910146198701E-06,5.15929496032186E-05,-6.46030457573943E-05,0.001562896068208,0.696199111373689,1.06260593426996E-05,3.07,6.037,215.466064453125,-236.484024047852,13.9642963409424,5.70750762562966E-06,-3.08190647047013E-05,1.76792411821225E-06,3.30198872688925E-06,-2.84723682852928E-05,4.84939264424611E-05,0.190300386815086,3.13929283160546E-05,3.07,6.037,218.136688232422,-228.331008911133,13.9989643096924,-8.3568129412015E-06,2.54011156357592E-05,-2.32927959586959E-05,9.01427483768202E-06,-6.87185092829168E-05,0.000382107653422,0.190168244090747,3.54627599271247E-05,3.07,6.037,186.251983642578,-232.778991699219,14.9308776855469,0,0,0,0,0,0,0.19006737686446,0,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.71774117089889E+018,143.486633300781,-245.998397827148,13.5999994277954,8.99948120117188,2.37136840820312,0,89.9948120117188,23.7136840820312,0,0.290219777425121,7.80869523705518,0,0,143.955520629883,-249.411514282227,13.8824424743652,-3.95308234146796E-06,-1.05818544398062E-05,-1.80969364009798E-05,-3.97837648051791E-05,-2.14036390389083E-05,-0.000885464658495,0.696199111373689,2.13331106612416E-05,3.07,6.037,215.466064453125,-236.484024047852,13.9642963409424,4.64871527583455E-06,-2.59572261711583E-05,-3.62130236908342E-07,-6.3515268266201E-05,0.000104777514935,0.000336862605764,0.190300386815086,2.63726995683969E-05,3.07,6.037,218.136688232422,-228.331008911133,13.9989643096924,-8.11811514722649E-06,2.64305235759821E-05,-1.54723329615081E-05,5.82281718379818E-05,8.75759724294767E-05,0.00065343308961,0.190168244090747,3.16838990232569E-05,3.07,6.037,186.255615234375,-232.778289794922,14.9308776855469,0.12109375,0.0234375,0,3.02734375,0.5859375,0,0.19006737686446,0.123341042217554,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.71774117099989E+018,144.091979980469,-245.834976196289,13.5999994277954,6.053466796875,1.63421630859375,0,60.53466796875,16.3421630859375,0,0.292453403920884,7.86763351569947,0,0,143.955520629883,-249.411514282227,13.8824434280396,-4.10987058785395E-06,-7.75420994614251E-06,-1.04437485788367E-05,4.63146534457337E-06,-6.04800334258471E-06,-5.25628820469137E-05,0.696199111373689,1.36415062407241E-05,3.07,6.037,215.466064453125,-236.484024047852,13.9642963409424,3.23196854878915E-06,-2.39291039179079E-05,1.30946782519459E-05,-0.000128775835037,0.000237211585045,0.000912883726414,0.190300386815086,2.74684952907214E-05,3.07,6.037,218.136688232422,-228.331008911133,13.9989643096924,-8.16645115264691E-06,2.52836562140146E-05,-2.73099376499886E-05,1.40936663228786E-05,-8.22041329229251E-05,-0.00048442435218,0.190168244090747,3.81023213259155E-05,3.07,6.037,186.277420043945,-232.774078369141,14.9308776855469,0.36328125,0.0703125,0,3.02734375,0.5859375,0,0.19006737686446,0.370023126652663,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.71774117109894E+018,145.008483886719,-245.584579467773,13.5999994277954,9.1650390625,2.50396728515625,0,91.650390625,25.0396728515625,0,0.294643687469906,7.9619479336435,0,0,143.955520629883,-249.411514282227,13.8824424743652,-3.02514058603265E-06,-9.26744178286754E-06,-4.05902255806723E-06,4.95351850986481E-05,4.55230292573106E-05,0.000959407305345,0.696199111373689,1.05599534511758E-05,3.07,6.037,215.466064453125,-236.484024047852,13.964298248291,5.59989348403178E-06,-2.87071234197356E-05,3.4128215702367E-06,6.11920768278651E-05,-0.000112552152132,-0.000282345805317,0.190305263728832,2.94466482496515E-05,3.07,6.037,218.136688232422,-228.331008911133,13.9989643096924,-8.00812631496228E-06,2.81082466244698E-05,-1.92513962247176E-05,1.46384991239756E-05,0.000132186323754,0.000529182783794,0.190168244090747,3.4997426647962E-05,3.07,6.037,186.318588256836,-232.76611328125,14.9308776855469,0.60546875,0.1171875,0,3.02734375,0.5859375,0,0.19006737686446,0.616705211087771,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.71774117119935E+018,145.626190185547,-245.41569519043,13.5999994277954,6.17706298828125,1.6888427734375,0,61.7706298828125,16.888427734375,0,0.296514058792982,8.04438128574703,0,0,143.955520629883,-249.411514282227,13.8824424743652,-4.42341888629016E-06,-7.27007136447355E-06,-1.94156837096671E-05,-6.09653070569038E-05,0.00012752044131,-0.000561947061215,0.696199111373689,2.1198805301289E-05,3.07,6.037,215.466064453125,-236.484024047852,13.964298248291,5.55567430637893E-06,-2.89362669718685E-05,1.46005390888604E-06,9.29003363125958E-07,-4.50017978437245E-06,7.93766957940534E-05,0.190305263728832,2.95009291494803E-05,3.07,6.037,218.136688232422,-228.331008911133,13.9989643096924,-8.04308820079314E-06,2.82631808659062E-05,-2.12112445296952E-05,1.44606474350439E-05,0.000131163775222,-0.000338435405865,0.190168244090747,3.62410755216121E-05,3.07,6.037,186.379135131836,-232.75439453125,14.9308776855469,0.84765625,0.1640625,0,3.02734375,0.5859375,0,0.19006737686446,0.86338729552288,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.717741171299E+018,146.560958862305,-245.154510498047,13.5999994277954,9.34768676757813,2.61184692382812,0,93.4768676757813,26.1184692382812,0,0.294853444695263,8.13872833862216,0,0,143.955520629883,-249.411514282227,13.8824424743652,-4.1610933294578E-06,-8.03906459623249E-06,-3.0652718123747E-06,-1.32340574054979E-06,-1.51442236528965E-05,-1.96936416614335E-05,0.696199111373689,9.55704706290577E-06,3.07,6.037,215.466064453125,-236.484024047852,13.9642963409424,4.77270214105374E-06,-2.56220610026503E-05,2.9106857368788E-07,0.0002386351116,-0.001281103002839,1.45534286275506E-05,0.190305263728832,2.60644090028019E-05,3.07,6.037,218.136688232422,-228.331008911133,13.9989643096924,-8.19256547401892E-06,2.53172584052663E-05,-2.13864022953203E-05,-6.80470984661952E-05,-9.21357277547941E-05,0.000137719325721,0.190168244090747,3.41388328058005E-05,3.07,6.037,186.459060668945,-232.738922119141,14.9308776855469,1.08984375,0.2109375,0,3.02734375,0.5859375,0,0.19006737686446,1.11006937995799,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.71774117139912E+018,147.189605712891,-244.976455688477,13.5999994277954,6.28646850585938,1.78054809570313,0,62.8646850585938,17.8054809570313,0,0.289379616680228,8.19596248616242,0,0,143.955520629883,-249.411514282227,13.8824424743652,-4.63168134956504E-06,-8.40032498672372E-06,-3.14145245283726E-06,-2.08710844162852E-06,-1.13295754999854E-05,4.65679477201775E-06,0.696199111373689,1.00938919907002E-05,3.07,6.037,215.466064453125,-236.484024047852,13.9642963409424,4.13015459344024E-06,-2.75114180112723E-05,1.90201062650885E-05,-6.27958361292258E-05,0.000112719775643,0.00037248438457,0.190305263728832,3.37001593511356E-05,3.07,6.037,218.136688232422,-228.331008911133,13.9989643096924,-9.21998162084492E-06,2.45865430770209E-05,-2.69198171736207E-05,-3.55150405084714E-05,-5.12003680341877E-05,-0.00017134771042,0.190168244090747,3.76056208329032E-05,3.07,6.037,186.558349609375,-232.719696044922,14.9308776855469,1.33203125,0.2578125,0,3.02734375,0.5859375,0,0.19006737686446,1.3567514643931,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.71774117149906E+018,148.156127929688,-244.705093383789,13.5999994277954,9.66522216796875,2.713623046875,0,96.6522216796875,27.13623046875,0,0.280198302243153,8.29035787253908,0,0,143.955520629883,-249.411514282227,13.8824424743652,-4.83439271192765E-06,-9.95330447040033E-06,-6.1592395468324E-06,-8.377128324355E-07,-6.22812440269627E-05,-0.000148020510096,0.696199111373689,1.26639588821543E-05,3.07,6.037,215.466064453125,-236.484024047852,13.9642963409424,5.85330644753412E-06,-3.0308812711155E-05,1.4819243006059E-05,4.97698238177691E-06,4.02515070163645E-06,1.36438757181168E-05,0.190305263728832,3.42417185258165E-05,3.07,6.037,218.136688232422,-228.331008911133,13.9989643096924,-8.04120645625517E-06,2.53635644185124E-05,-2.46283234446309E-05,-5.32249941898044E-06,1.17365743790288E-05,-3.04494278680067E-05,0.190168244090747,3.62563886367287E-05,3.07,6.037,186.677032470703,-232.696731567383,14.9308776855469,1.57421875,0.3046875,0,3.02734375,0.5859375,0,0.19006737686446,1.60343354882821,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
